전체 IPC,Unnamed: 2,Unnamed: 4,Unnamed: 6,Unnamed: 8,Unnamed: 10,Unnamed: 12,Unnamed: 14,Unnamed: 16,Unnamed: 18,Unnamed: 20,Unnamed: 22,Unnamed: 24,Unnamed: 26,Unnamed: 28,Unnamed: 30,Unnamed: 32,Unnamed: 34,Unnamed: 36,Unnamed: 38,Unnamed: 40,Unnamed: 42,Unnamed: 44,Unnamed: 46,Unnamed: 48,Unnamed: 50,Unnamed: 52,Unnamed: 54,Unnamed: 56,Unnamed: 58,Unnamed: 60,Unnamed: 62,Unnamed: 64,Unnamed: 66,Unnamed: 68,Unnamed: 70,Unnamed: 72,Unnamed: 74,Unnamed: 76,Unnamed: 78,Unnamed: 80,Unnamed: 82
B65G, B65G, B65G, A62C, A62C, A62C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, B60W, H04W, B60W, B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01S, G05D, G05D, G08G, G05D, H04B, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06T, G06Q, G06Q, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, H04W, G06F, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, G08B, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, G05D, G05D, B64D, B64C, B64C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06F, G06N, G16H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01D, B62D, B62D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G03G, G02B, G03G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08G, G05D, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01J, G06Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08G, B60L, B64D, G01C, G07C, G08G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, H04B, B60L, B60L, G16H, B60L, B64C, B64D, B64D, G05D, G05D, G08B, G08B, G08B, G08G, , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06Q, G08G, G08G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04W, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
E01D, H02G, E01D, F25D, F25D, F25D, E01D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06K, G06T, H04N, H04N, H04N, G06N, G06T, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04R, H04R, G06F, H04B, H04S, H04R, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G03G, G03G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04M, G06N, H04M, G06N, G10L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06K, G06F, G06K, G06N, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G07C, G07C, B60W, B60T, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G21C, G21D, G21D, F01D, G21D, F01D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A01H, A01H, A01H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60R, G01C, G06F, G05D, A61B, B60R, G07C, G06Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01S, B60R, G01S, G01S, G01S, G06T, G01S, G06V, G06V, G01C, B60Q, H04N, H04N, G06T, G01S, G06V, H04N, , , , , , , , , , , , , , , , , , , , , , , , , 
F24F, F24F, G05B, G06F, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06N, H04L, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, G08G, G07C, G08C, H04L, G08G, G06K, B64C, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, F24F, H04M, H04Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, B60H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G03G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60R, B60R, B60R, B60R, B60R, B60R, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, G07C, B60W, B60W, B60W, B60W, B60W, B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01W, G01W, E02B, F03G, F03D, G06N, F03B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A62C, A62C, B05B, A62C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G16H, G16H, G16H, G16H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04N, G01S, G01S, G01S, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, G05D, G06K, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A61B, G06T, A61B, G01R, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04W, G06F, G06F, G06F, H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06Q, G07C, G07C, B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06V, G06V, G06V, G07C, H04N, H04N, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06T, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, G11C, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H02J, H02J, H05B, H05B, H05B, H02J, H02J, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04N, H04N, H04N, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06Q, G06F, G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B21D, B21D, B21D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A01B, A01D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F21L, F21S, F21S, F21V, F21W, F21W, F21Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08G, H04W, H04W, H04W, H04W, H04W, H04W, B64C, H04B, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G16H, G16H, A61J, G05D, G06K, G06N, G08B, G06V, G06V, A61B, A61B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H02J, H02J, H02J, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, G08G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06N, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04M, H04W, H04L, H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B41J, B41J, B41J, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G11C, G11C, G11C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
D06F, D06F, D06F, D06F, D06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, B60R, G06N, G06N, B60R, G05D, G10L, B60Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A61M, F24F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B61L, B61L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01R, G05F, G01R, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, B60W, G08G, G06K, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A61B, A61B, B60Q, B60Q, G06T, G06V, G06V, G07C, G07C, G16H, H04N, H04N, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A61B, A61B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60G, B62D, B60G, B60G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06Q, G06F, G09G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G07D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B64C, B25J, B60S, B60S, B64U, B64U, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, G06F, H04W, H04W, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05B, B29C, G02B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06N, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06N, G06F, G06Q, G06F, G06N, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05B, G05B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04B, H04J, H04L, H04J, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
C07D, C07D, C07D, C07D, A61K, A61P, C07D, C07D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H03L, H03K, H03L, H03L, G06F, G06F, H03L, H03L, H04B, H04L, H04L, H04B, H04B, H03L, H03K, , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H03L, H03K, H03L, H03L, G06F, G06F, H03L, H03L, H04B, H04L, H04L, H04B, H04B, H03L, H03K, , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04L, H04L, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H02J, H02J, G01R, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01N, G01N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04L, H03L, H03K, H03L, H03L, G06F, G06F, H03L, H03L, H04B, H04L, H04B, H04B, H03L, H03K, , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H03L, H03K, H03L, H03L, G06F, G06F, H03L, H03L, H04B, H04L, H04L, H04B, H04B, H03L, H03K, , , , , , , , , , , , , , , , , , , , , , , , , 
H02J, H02J, H02J, H01M, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
E05F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60L, B60L, B60L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, H04N, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, H04L, G06F, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, H04L, G06F, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B29C, B29C, B29C, B29C, B33Y, B33Y, B33Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60R, B60Q, B60Q, B60R, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B29C, B29C, B33Y, B33Y, B33Y, B22F, B22F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B66B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B25J, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04L, H04W, H04L, H04J, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
E02D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, B60W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
C12Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, H04W, H04W, H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H03M, H03M, H03M, H03M, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04N, G01S, H04M, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B66F, B62B, B66F, B66F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04L, H04L, H04W, H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, B60K, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G06F, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60T, B60T, B60T, B60T, B60T, B60T, B60T, B60Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, H04B, G16H, G16H, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05B, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60G, B60G, F16F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B64G, G05D, G05D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G06F, H04L, H04L, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01B, G01B, G01S, B60S, G06Q, G01N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04B, H04W, H04L, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08G, H04L, H04W, G08G, G08G, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, B60R, B60Q, B60R, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60Q, B60Q, B60Q, G01S, G01S, G01S, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B63C, B63B, H04B, B63B, B63G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08G, G08G, B60R, G08G, G08G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06T, G08G, G06T, G06K, G06K, G06T, G06K, G06T, B64C, B64D, G08G, H04N, G06T, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H02P, B65B, B65B, B29C, B29C, B29C, B65B, B65B, G05B, G05B, H02P, B65B, B65B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60L, H02J, H01M, G01R, H02J, B60L, B60L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08G, G06T, B64C, B64D, G06T, G06T, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B64D, B64D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05B, G05B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B25J, G05B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, G05D, B25J, G06Q, B25J, B25J, G08G, B60Q, B60W, B60W, B60W, H04B, B25J, B65G, G06F, G06Q, B60P, B65G, H02J, B65D, B65D, B65D, B65D, B60G, G01C, H04W, G06Q, H04W, , , , , , , , , , , , , , 
G16B, G16H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G16B, C12Q, C12Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60P, B60P, B60P, B60P, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04M, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01G, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G10L, H04L, G06F, G10L, G06Q, G10L, G10L, H04W, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04L, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, H04W, H04W, G05B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B64C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60J, G06K, B60Q, B60Q, F21S, G06K, H04N, B60R, B60Q, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B24B, B24B, B24B, B24B, G01N, G01B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04W, H04L, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
E05B, E05B, E05B, E05B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G01P, G01C, G06N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A61B, A61B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, E05B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G11C, G11C, G11C, G11C, G11C, G11C, G11C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G08B, G08B, G08B, G08B, G08B, G08B, G08B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04M, H04W, G08B, G08G, G08G, H04L, H04W, H04W, G08G, H04W, B60Q, H04W, H04W, H04W, H04W, H04W, , , , , , , , , , , , , , , , , , , , , , , , , , 
H04L, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G16H, G16H, A61M, G16H, G16H, A61M, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A63B, A63B, A63B, A63B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B29C, B29C, B29C, B33Y, B22F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, G08G, B60W, G06V, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06Q, G06Q, G06Q, G06F, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06K, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
B60W, B60W, G06N, G06K, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G05F, H02J, H02J, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
G06F, G05D, G06N, G06N, G01S, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
H04N, H04N, H04N, H04N, H04N, H04N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
